LARGE NUMBERS				
In English, one way to write out the four-digit number 1000 is "1 thousand." A way to write 1500 is "1.5 thousand". Please provide translations of the following six abbreviations.				
$1,000,000,000	$1B	1L Ar		
$7,000,000,000	$7B	7L Ar		
$1,200,000,000	$1.2B	1,2L Ar		
$7,500,000,000	$7.5B	7,5L Ar		
$11,000,000,000	$11B	11L Ar		
$81,000,000,000	$81B	81L Ar		
$11,200,000,000	$11.2B	11,2L Ar		
$81,400,000,000	$81.4B	81,4L Ar		
$134,000,000,000	$134B	134L Ar		
$912,000,000,000	$912B	912L Ar		
$134,700,000,000	$134.7B	134,7L Ar		
$912,900,000,000	$912.9B	912,9L Ar		
$1,000,000,000,000	$1T	1Ts Ar		
$9,000,000,000,000	$9T	9Ts Ar		
$1,700,000,000,000	$1.7T	1,7Ts Ar		
$9,300,000,000,000	$9.3T	9,3Ts Ar		
$17,000,000,000,000	$17T 	17Ts Ar		
$93,000,000,000,000	$93T	93Ts Ar		
$17,800,000,000,000	$17.8T	17,8Ts Ar		
$93,500,000,000,000	$93.5T	93,5Ts Ar		
$170,000,000,000,000	$170T 	170Ts Ar		
$170,900,000,000,000	$170.9T 	170,9Ts Ar		
$930,000,000,000,000	$930T	930Ts Ar		
$930,400,000,000,000	$930.4T	930,4Ts Ar		
In English, the SHORTEST abbreviation of the four-digit number 1000 is 1K. The SHORTEST abbreviation of 1500 is 1.5K. Please provide the SHORTEST abbreviation in your language of the following numbers.				
Full Number	English Abbreviation	Abbreviation in YOUR Language	NOTES BY TRANSLATOR (IF NECESSARY)	Xpath (IGnore)
1,000	1K	1K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000"][@count="one"]
7,000	7K	7K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000"][@count="one"]
1,500	1.5K	1,5K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000"][@count="other"]
7,200	7.2K	7,2K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000"][@count="other"]
In English, the SHORTEST abbreviation of the five-digit number 10000 is 10K. The SHORTEST abbreviation of 10500 is 10.5K. Please provide the SHORTEST abbreviation in your language of the following numbers				
Full Number	English Abbreviation	Abbreviation in YOUR Language	NOTES BY TRANSLATOR (IF NECESSARY)	Xpath (IGnore)
10,000	10K	10K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000"][@count="one"]
43,000	43K	43K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000"][@count="one"]
10,500	10.5K	10,5K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000"][@count="other"]
43,700	43.7K	43,7K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000"][@count="other"]
In English, the SHORTEST abbreviation of the six-digit number 134000 is 134K. The SHORTEST abbreviation of 134700 is 134.7K. Please provide the SHORTEST abbreviation in your language of the following numbers				
Full Number	English Abbreviation	Abbreviation in YOUR Language	NOTES BY TRANSLATOR (IF NECESSARY)	Xpath (IGnore)
134,000	134K	134K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000"][@count="one"]
278,000	278K	278K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000"][@count="one"]
134,700	134.7K	134,7K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000"][@count="other"]
278,100	278.1K	278,1K		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000"][@count="other"]
In English, the abbreviation of the seven-digit number 1000000 is 1M. The abbreviation of 1100000 is 1.1M. Please provide the SHORTEST abbreviation in your language of the following numbers				
Full Number	English Abbreviation	Abbreviation in YOUR Language	NOTES BY TRANSLATOR (IF NECESSARY)	Xpath (IGnore)
1,000,000	1M	1T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000"][@count="one"]
5,000,000	5M	5T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000"][@count="one"]
1,100,000	1.1M	1,1T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000"][@count="other"]
5,700,000	5.7M	5,7T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000"][@count="other"]
In English, the SHORTEST abbreviation of the eight-digit number 11000000 is 11M. The SHORTEST abbreviation of 11500000 is 11.5M. Please provide the SHORTEST abbreviation in your language of the following numbers				
Full Number	English Abbreviation	Abbreviation in YOUR Language	NOTES BY TRANSLATOR (IF NECESSARY)	Xpath (IGnore)
11,000,000	11M	11T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="one"]
57,000,000	57M	57T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="one"]
11,500,000	11.5M	11,5T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="other"]
57,700,000	57.7M	57,7T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="other"]
In English, the SHORTEST abbreviation of the nine-digit number 134000000 is 134M. The SHORTEST abbreviation of 134700000 is 134.7M. Please provide the SHORTEST abbreviation in your language of the following numbers				
Full Number	English Abbreviation	Abbreviation in YOUR Language	NOTES BY TRANSLATOR (IF NECESSARY)	Xpath (IGnore)
134,000,000	134M	134T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000"][@count="one"]
317,000,000	317M	317T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000"][@count="one"]
134,700,000	134.7M	134,7T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000"][@count="other"]
317,900,000	317.9M	317,9T		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000"][@count="other"]
Now that you see the pattern, lease provide the SHORTEST abbreviation in your language of the following numbers.				
Full Number	English Abbreviation	Abbreviation in YOUR Language	NOTES BY TRANSLATOR (IF NECESSARY)	Xpath (IGnore)
1,000,000,000	1B	1L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000000"][@count="one"]
4,000,000,000	4B	4L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000000"][@count="one"]
1,200,000,000	1.2B	1,2L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000000"][@count="other"]
4,700,000,000	4.7B	4,7L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000000"][@count="other"]
11,000,000,000	11B	11L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000000"][@count="one"]
39,000,000,000	39B	39L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000000"][@count="one"]
11,200,000,000	11.2B	11,2L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000000"][@count="other"]
39,900,000,000	39.9B	39,9L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000000"][@count="other"]
134,000,000,000	134B	134L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000"][@count="one"]
623,000,000,000	623B	623L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000"][@count="one"]
134,700,000,000	134.7B	134,7L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000"][@count="other"]
623,500,000,000	623.5B	623,5L		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000"][@count="other"]
1,000,000,000,000	1T	1Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000000000"][@count="one"]
4,000,000,000,000	4T	4Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000000000"][@count="one"]
1,700,000,000,000	1.7T	1,7Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000000000"][@count="other"]
4,200,000,000,000	4.2T	4,2Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="1000000000000"][@count="other"]
17,000,000,000,000	17T 	17Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000000000"][@count="one"]
42,000,000,000,000	42T	42Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000000000"][@count="one"]
17,800,000,000,000	17.8T	17,8Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000000000"][@count="other"]
42,300,000,000,000	42.3T	42,3Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="10000000000000"][@count="other"]
170,000,000,000,000	170T 	170Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000000"][@count="one"]
420,000,000,000,000	420T	420Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000000"][@count="one"]
170,900,000,000,000	170.9T 	170,9Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000000"][@count="other"]
420,500,000,000,000	420.5T	420,5Ts		//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="short"]/decimalFormat[@type="standard"]/pattern[@type="100000000000000"][@count="other"]
TIMEZONES and GEOGRAPHIC NAMES (Africa)				
Original (English)	Original (French)	Translation	NOTES BY TRANSLATOR (IF NECESSARY)	XPath (Ignore)
Central Africa Time	heure normale d’Afrique centrale	Oran'i Afrika Afovoany		//ldml/dates/timeZoneNames/metazone[@type="Africa_Central"]/long/standard
East Africa Time	heure normale d’Afrique de l’Est	Oran'i Afrika Atsinanana		//ldml/dates/timeZoneNames/metazone[@type="Africa_Eastern"]/long/standard
South Africa Standard Time	heure normale d’Afrique méridionale	Afrika Atsimon'i Sahara		//ldml/dates/timeZoneNames/metazone[@type="Africa_Southern"]/long/standard
West Africa Summer Time	heure d’été d’Afrique de l’Ouest	Oran'i Afrika Andrefana Fahavaratra		//ldml/dates/timeZoneNames/metazone[@type="Africa_Western"]/long/daylight
West Africa Time	heure d’Afrique de l’Ouest	Oran'i Afrika Andrefana		//ldml/dates/timeZoneNames/metazone[@type="Africa_Western"]/long/generic
West Africa Standard Time	heure normale d’Afrique de l’Ouest	Oran'i Afrika Andrefana Mahazatra		//ldml/dates/timeZoneNames/metazone[@type="Africa_Western"]/long/standard
Abidjan	Abidjan	Abidjan		//ldml/dates/timeZoneNames/zone[@type="Africa/Abidjan"]/exemplarCity
Accra	Accra	Accra		//ldml/dates/timeZoneNames/zone[@type="Africa/Accra"]/exemplarCity
Addis Ababa	Addis-Abeba	Addis-Abeba		//ldml/dates/timeZoneNames/zone[@type="Africa/Addis_Ababa"]/exemplarCity
Algiers	Alger	Alger		//ldml/dates/timeZoneNames/zone[@type="Africa/Algiers"]/exemplarCity
Asmara	Asmara	Asmara		//ldml/dates/timeZoneNames/zone[@type="Africa/Asmera"]/exemplarCity
Bamako	Bamako	Bamako		//ldml/dates/timeZoneNames/zone[@type="Africa/Bamako"]/exemplarCity
Bangui	Bangui	Bangui		//ldml/dates/timeZoneNames/zone[@type="Africa/Bangui"]/exemplarCity
Banjul	Banjul	Banjul		//ldml/dates/timeZoneNames/zone[@type="Africa/Banjul"]/exemplarCity
Bissau	Bissau	Bissau		//ldml/dates/timeZoneNames/zone[@type="Africa/Bissau"]/exemplarCity
Blantyre	Blantyre	Blantyre		//ldml/dates/timeZoneNames/zone[@type="Africa/Blantyre"]/exemplarCity
Brazzaville	Brazzaville	Brazzaville		//ldml/dates/timeZoneNames/zone[@type="Africa/Brazzaville"]/exemplarCity
Bujumbura	Bujumbura	Bujumbura		//ldml/dates/timeZoneNames/zone[@type="Africa/Bujumbura"]/exemplarCity
Cairo	Le Caire	Le Caire		//ldml/dates/timeZoneNames/zone[@type="Africa/Cairo"]/exemplarCity
Casablanca	Casablanca	Casablanca		//ldml/dates/timeZoneNames/zone[@type="Africa/Casablanca"]/exemplarCity
Conakry	Conakry	Conakry		//ldml/dates/timeZoneNames/zone[@type="Africa/Conakry"]/exemplarCity
Dakar	Dakar	Dakar		//ldml/dates/timeZoneNames/zone[@type="Africa/Dakar"]/exemplarCity
Dar es Salaam	Dar es Salaam	Dar es Salaam		//ldml/dates/timeZoneNames/zone[@type="Africa/Dar_es_Salaam"]/exemplarCity
Djibouti	Djibouti	Djibouti		//ldml/dates/timeZoneNames/zone[@type="Africa/Djibouti"]/exemplarCity
Douala	Douala	Douala		//ldml/dates/timeZoneNames/zone[@type="Africa/Douala"]/exemplarCity
El Aaiun	Laâyoune	Laâyoune		//ldml/dates/timeZoneNames/zone[@type="Africa/El_Aaiun"]/exemplarCity
Freetown	Freetown	Freetown		//ldml/dates/timeZoneNames/zone[@type="Africa/Freetown"]/exemplarCity
Gaborone	Gaborone	Gaborone		//ldml/dates/timeZoneNames/zone[@type="Africa/Gaborone"]/exemplarCity
Harare	Harare	Harare		//ldml/dates/timeZoneNames/zone[@type="Africa/Harare"]/exemplarCity
Johannesburg	Johannesburg	Johannesburg		//ldml/dates/timeZoneNames/zone[@type="Africa/Johannesburg"]/exemplarCity
Juba	Juba	Juba		//ldml/dates/timeZoneNames/zone[@type="Africa/Juba"]/exemplarCity
Kampala	Kampala	Kampala		//ldml/dates/timeZoneNames/zone[@type="Africa/Kampala"]/exemplarCity
Khartoum	Khartoum	Khartoum		//ldml/dates/timeZoneNames/zone[@type="Africa/Khartoum"]/exemplarCity
Kigali	Kigali	Kigali		//ldml/dates/timeZoneNames/zone[@type="Africa/Kigali"]/exemplarCity
Kinshasa	Kinshasa	Kinshasa		//ldml/dates/timeZoneNames/zone[@type="Africa/Kinshasa"]/exemplarCity
Lagos	Lagos	Lagos		//ldml/dates/timeZoneNames/zone[@type="Africa/Lagos"]/exemplarCity
Libreville	Libreville	Libreville		//ldml/dates/timeZoneNames/zone[@type="Africa/Libreville"]/exemplarCity
Lome	Lomé	Lome		//ldml/dates/timeZoneNames/zone[@type="Africa/Lome"]/exemplarCity
Luanda	Luanda	Luanda		//ldml/dates/timeZoneNames/zone[@type="Africa/Luanda"]/exemplarCity
Lubumbashi	Lubumbashi	Lubumbashi		//ldml/dates/timeZoneNames/zone[@type="Africa/Lubumbashi"]/exemplarCity
Lusaka	Lusaka	Lusaka		//ldml/dates/timeZoneNames/zone[@type="Africa/Lusaka"]/exemplarCity
Malabo	Malabo	Malabo		//ldml/dates/timeZoneNames/zone[@type="Africa/Malabo"]/exemplarCity
Maputo	Maputo	Maputo		//ldml/dates/timeZoneNames/zone[@type="Africa/Maputo"]/exemplarCity
Maseru	Maseru	Maseru		//ldml/dates/timeZoneNames/zone[@type="Africa/Maseru"]/exemplarCity
Mbabane	Mbabane	Mbabane		//ldml/dates/timeZoneNames/zone[@type="Africa/Mbabane"]/exemplarCity
Mogadishu	Mogadiscio	Mogadiscio		//ldml/dates/timeZoneNames/zone[@type="Africa/Mogadishu"]/exemplarCity
Monrovia	Monrovia	Monrovia		//ldml/dates/timeZoneNames/zone[@type="Africa/Monrovia"]/exemplarCity
Nairobi	Nairobi	Nairobi		//ldml/dates/timeZoneNames/zone[@type="Africa/Nairobi"]/exemplarCity
Ndjamena	N’Djamena	N'Djamena		//ldml/dates/timeZoneNames/zone[@type="Africa/Ndjamena"]/exemplarCity
Niamey	Niamey	Niamey		//ldml/dates/timeZoneNames/zone[@type="Africa/Niamey"]/exemplarCity
Nouakchott	Nouakchott	Nouakchott		//ldml/dates/timeZoneNames/zone[@type="Africa/Nouakchott"]/exemplarCity
Ouagadougou	Ouagadougou	Ouagadougou		//ldml/dates/timeZoneNames/zone[@type="Africa/Ouagadougou"]/exemplarCity
Porto-Novo	Porto-Novo	Porto-Novo		//ldml/dates/timeZoneNames/zone[@type="Africa/Porto-Novo"]/exemplarCity
São Tomé	São Tomé	São Tomé		//ldml/dates/timeZoneNames/zone[@type="Africa/Sao_Tome"]/exemplarCity
Tripoli	Tripoli (Libye)	Tripoli		//ldml/dates/timeZoneNames/zone[@type="Africa/Tripoli"]/exemplarCity
Tunis	Tunis	Tunis		//ldml/dates/timeZoneNames/zone[@type="Africa/Tunis"]/exemplarCity
Windhoek	Windhoek	Windhoek		//ldml/dates/timeZoneNames/zone[@type="Africa/Windhoek"]/exemplarCity
Ceuta	Ceuta	Ceuta		//ldml/dates/timeZoneNames/zone[@type="Africa/Ceuta"]/exemplarCity
time zone	fuseau horaire	faritr'ora		//ldml/dates/fields/field[@type="zone"]/displayName
GEOGRAPHIC NAMES				
Original (English)	Original (French)	Translation	NOTES BY TRANSLATOR (IF NECESSARY)	XPath (Ignore)
Western Africa	Afrique occidentale	Afrika Tapany Andrefana		//ldml/localeDisplayNames/territories/territory[@type="011"]
Eastern Africa	Afrique orientale	Afrika Tapany Atsinanana		//ldml/localeDisplayNames/territories/territory[@type="014"]
Northern Africa	Afrique septentrionale	Afrika Tapany Avaratra		//ldml/localeDisplayNames/territories/territory[@type="015"]
Middle Africa	Afrique centrale	Afrika Afovoany		//ldml/localeDisplayNames/territories/territory[@type="017"]
Southern Africa	Afrique australe	Afrika Tapany Atsimo		//ldml/localeDisplayNames/territories/territory[@type="018"]
Sub-Saharan Africa	Afrique subsaharienne	Afrika Atsimon'i Sahara		//ldml/localeDisplayNames/territories/territory[@type="202"]
Central America	Amérique centrale	Amerika Afovoany		//ldml/localeDisplayNames/territories/territory[@type="013"]
Northern America	Amérique septentrionale	Amerika Tapany Avaratra		//ldml/localeDisplayNames/territories/territory[@type="021"]
Caribbean	Caraïbes	Karaiba		//ldml/localeDisplayNames/territories/territory[@type="029"]
North America	Amérique du Nord	Amerika Avaratra		//ldml/localeDisplayNames/territories/territory[@type="003"]
Latin America	Amérique latine	Amerika Latina		//ldml/localeDisplayNames/territories/territory[@type="419"]
South America	Amérique du Sud	Amerika Atsimo		//ldml/localeDisplayNames/territories/territory[@type="005"]
Central Asia	Asie centrale	Azia Afovoany		//ldml/localeDisplayNames/territories/territory[@type="143"]
Western Asia	Asie de l’Ouest	Azia Tapany Andrefana		//ldml/localeDisplayNames/territories/territory[@type="145"]
Eastern Asia	Asie de l’Est	Azia Tapany Atsinanana		//ldml/localeDisplayNames/territories/territory[@type="030"]
Southern Asia	Asie du Sud	Azia Tapany Atsimo		//ldml/localeDisplayNames/territories/territory[@type="034"]
Southeast Asia	Asie du Sud-Est	Azia Atsimo Atsinanana		//ldml/localeDisplayNames/territories/territory[@type="035"]
Eastern Europe	Europe de l’Est	Eoropa Atsinanana		//ldml/localeDisplayNames/territories/territory[@type="151"]
Northern Europe	Europe du Nord	Eoropa Avaratra		//ldml/localeDisplayNames/territories/territory[@type="154"]
Western Europe	Europe de l’Ouest	Eoropa Andrefana		//ldml/localeDisplayNames/territories/territory[@type="155"]
Southern Europe	Europe du Sud	Eoropa Atsimo		//ldml/localeDisplayNames/territories/territory[@type="039"]
Australasia	Australasie	Aostralazia		//ldml/localeDisplayNames/territories/territory[@type="053"]
Melanesia	Mélanésie	Melanezia		//ldml/localeDisplayNames/territories/territory[@type="054"]
Micronesian Region	région micronésienne	Faritra Mikraonezia		//ldml/localeDisplayNames/territories/territory[@type="057"]
world	Monde	izao tontolo izao		//ldml/localeDisplayNames/territories/territory[@type="001"]
Asia	Asie	Azia		//ldml/localeDisplayNames/territories/territory[@type="142"]
Europe	Europe	Eoropa		//ldml/localeDisplayNames/territories/territory[@type="150"]
Americas	Amériques	Amerika		//ldml/localeDisplayNames/territories/territory[@type="019"]
Africa	Afrique	Afrika		//ldml/localeDisplayNames/territories/territory[@type="002"]
Oceania	Océanie	Aseania		//ldml/localeDisplayNames/territories/territory[@type="009"]
European Union	Union européenne	Vondrona Eoropeanina		//ldml/localeDisplayNames/territories/territory[@type="EU"]
Eurozone	zone euro	faritra euro		//ldml/localeDisplayNames/territories/territory[@type="EZ"]
United Nations	Nations Unies	Firenena Mikambana		//ldml/localeDisplayNames/territories/territory[@type="UN"]
UN	ONU	ONU		//ldml/localeDisplayNames/territories/territory[@type="UN"][@alt="short"]
CURRENCIES (African + Major Global Currencies)				
"Imagine you're using an online marketplace like Alibaba or Jumia, buying and selling items from/to the Middle East, Asia, Europe, or elsewhere. You need to see the prices listed in African currencies + major Global currencies, translated in your language. Please provide a translation of each of the currencies listed here. 

For example: You're about to buy something from a seller in South Africa, and the price-per-unit is ""1 South African rand"". How would you write ""1 South African rand"" in your language? What if the price is ""5 South African rand"". How would you write ""5 South African rand"" in your language? 

Also, the ABBREVIATED word for ""South African Rand"" is ""ZAR"" and the SYMBOL for the currency is R. How would you write ZAR and R in your language? Would you write them the same way? Or would you write them in a different way in your language? "				
ENGLISH	FOR REFERENCE ONLY (Where the Currency Comes From)	Translation	NOTES BY TRANSLATOR (IF NECESSARY)	XPath (IGNORE)
Burundian Franc	Eastern Africa: Burundi	Farantsa Borondey		//ldml/numbers/currencies/currency[@type="BIF"]/displayName
1 Burundian franc	Eastern Africa: Burundi	1 farantsa borondey		//ldml/numbers/currencies/currency[@type="BIF"]/displayName[@count="one"]
2 Burundian francs	Eastern Africa: Burundi	2 farantsa borondey		//ldml/numbers/currencies/currency[@type="BIF"]/displayName[@count="other"]
